Human N 0915
Probe Array Lot: 1004874
Operator Name: JB
Sample Type: Normal
Sample Description: exp.  3/20/02 4/25/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:76, Count:32
Corner- Avg:6889, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=6.263740 SFGene=All 
Background=Avg:46.02,Stdev:0.44,Max:47.5,Min:44.9 Noise=Avg:2.01,Stdev:0.09,Max:2.3,Min:1.8 RawQ=1.75 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
38982_at	16	16	968.4	P	0.000562																															
38983_at	16	16	2208.4	P	0.000266																															
38984_at	16	16	1672.5	P	0.000266																															
38985_at	16	16	646.5	P	0.001354																															
38986_at	16	16	601.5	P	0.004863																															
38987_at	16	16	177.7	A	0.127645																															
38988_at	16	16	227.4	P	0.005643																															
38989_at	16	16	247.1	A	0.081337																															
38990_at	16	16	1800.0	P	0.000468																															
38991_at	16	16	696.5	P	0.031336																															
38992_at	16	16	1145.8	P	0.000388																															
38993_r_at	16	16	629.3	P	0.000805																															
38994_at	16	16	115.1	A	0.089405																															
38995_at	16	16	1063.0	M	0.054470																															
38996_at	16	16	474.2	P	0.035163																															
38997_at	16	16	931.3	P	0.024711																															
38998_g_at	16	16	723.3	P	0.024711																															
38999_s_at	16	16	455.2	P	0.004180																															
39000_at	16	16	608.7	P	0.027860																															
39001_at	16	16	672.3	P	0.000959																															
39002_at	16	16	13291.2	P	0.000219																															
39003_at	16	16	3447.7	P	0.000266																															
39004_at	16	16	601.5	P	0.000322																															
39005_s_at	16	16	498.2	P	0.000219																															
39006_r_at	16	16	175.3	A	0.234557																															
39007_at	16	16	169.4	A	0.127645																															
39008_at	16	16	160.3	P	0.031336																															
39009_at	16	16	1352.4	P	0.000388																															
39010_at	16	16	597.9	M	0.054470																															
39011_at	16	16	912.4	M	0.043968																															
39012_g_at	16	16	241.8	P	0.000673																															
39013_at	16	16	102.8	M	0.043968																															
39014_at	16	16	147.2	A	0.218983																															
39015_f_at	16	16	89.8	A	0.541184																															
39016_r_at	16	16	544.9	A	0.127645																															
39017_at	16	16	361.3	P	0.002617																															
39018_at	16	16	8575.8	P	0.000562																															
39019_at	16	16	5494.0	P	0.000219																															
39020_at	16	16	1367.8	P	0.009985																															
39021_at	16	16	345.0	P	0.000219																															
39022_at	16	16	90.4	A	0.397994																															
39023_at	16	16	465.0	P	0.000322																															
39024_at	16	16	684.1	P	0.007543																															
39025_at	16	16	6125.6	P	0.000266																															
39026_r_at	16	16	1633.5	A	0.066865																															
39027_at	16	16	13366.1	P	0.000219																															
39028_at	16	16	321.3	P	0.000219																															
39029_at	16	16	1165.8	P	0.000959																															
39030_at	16	16	2051.5	P	0.004180																															
39031_at	16	16	23226.0	P	0.000219																															
39032_at	16	16	2687.8	P	0.000219																															
39033_at	16	16	3645.7	P	0.000219																															
39034_at	16	16	166.4	P	0.000322																															
39035_at	16	16	280.1	P	0.001354																															
39036_g_at	16	16	401.9	P	0.000468																															
39037_at	16	16	1062.7	P	0.000266																															
39038_at	16	16	405.7	P	0.000266																															
39039_s_at	16	16	431.2	P	0.000673																															
39040_at	16	16	174.7	P	0.000959																															
39041_at	16	16	1387.0	P	0.000266																															
39042_at	16	16	149.2	A	0.602006																															
39043_at	16	16	402.1	P	0.006532																															
39044_s_at	16	16	960.0	P	0.001141																															
39045_at	16	16	1988.1	P	0.002228																															
39046_at	16	16	2519.8	P	0.000219																															
39047_at	16	16	1176.6	P	0.002228																															
39048_at	16	16	410.2	P	0.011447																															
39049_at	16	16	65.6	A	0.458816																															
39050_at	16	16	845.7	P	0.000468																															
39051_at	16	16	515.9	A	0.107301																															
39052_at	16	16	32.6	A	0.602006																															
39053_at	16	16	109.0	A	0.066865																															
39054_at	16	16	2648.2	P	0.011447																															
39055_at	16	16	380.4	P	0.001602																															
39056_at	16	16	277.0	P	0.001141																															
39057_at	16	16	3160.3	P	0.000673																															
39058_at	16	16	1168.7	P	0.000562																															
39059_at	16	16	838.9	P	0.007543																															
39060_at	16	16	1189.0	P	0.000266																															
39061_at	16	16	904.3	P	0.007543																															
39062_at	16	16	2083.1	P	0.003067																															
39063_at	16	16	23292.5	P	0.000219																															
39064_at	16	16	307.1	P	0.024711																															
39065_s_at	16	16	1072.1	P	0.000388																															
39066_at	16	16	733.1	P	0.014937																															
39067_at	16	16	465.5	P	0.008689																															
39068_at	16	16	657.6	A	0.081337																															
39069_at	16	16	418.0	P	0.024711																															
39070_at	16	16	611.3	P	0.014937																															
39071_at	16	16	754.0	P	0.000562																															
39072_at	16	16	3363.1	P	0.000219																															
39073_at	16	16	262.8	P	0.009985																															
39074_at	16	16	726.7	P	0.006532																															
39075_at	16	16	229.0	A	0.089405																															
39076_s_at	16	16	786.3	P	0.005643																															
39077_at	16	16	150.2	A	0.060419																															
39078_at	16	16	413.8	P	0.005643																															
39079_at	16	16	980.7	P	0.006532																															
39080_at	16	16	1329.3	P	0.007543																															
39081_at	16	16	366.4	P	0.002228																															
39082_at	16	16	1388.8	P	0.001602																															
39083_at	16	16	1274.7	P	0.000562																															
39084_at	16	16	2029.0	P	0.000266																															
39085_at	16	16	23495.1	P	0.000219																															
39326_at	16	16	191.9	A	0.861235																															
39327_at	16	16	628.7	P	0.004180																															
39328_at	16	16	179.7	P	0.021866																															
39329_at	16	16	1008.7	P	0.000388																															
39330_s_at	16	16	572.6	P	0.004180																															
39331_at	16	16	1182.6	P	0.000673																															
39332_at	16	16	185.5	P	0.021866																															
39333_at	16	16	1686.2	P	0.000266																															
39334_s_at	16	16	167.8	A	0.479380																															
39335_at	16	16	169.7	M	0.043968																															
