Human N 0106
Probe Array Lot: 1004872
Operator Name: JB
Sample Type: Human Normal
Sample Description: exp.  3/17/02
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:82, Count:32
Corner- Avg:7913, Count:32
BF= Alpha1=0.04 Alpha2=0.06 Tau=0.015 Gamma1H=0.0025 Gamma1L=0.0025 Gamma2H=0.003 Gamma2L=0.003 Perturbation=1.1 TGT=500 NF=1.000000 SF=5.707668 SFGene=All 
Background=Avg:54.31,Stdev:0.88,Max:56.8,Min:52.0 Noise=Avg:2.17,Stdev:0.10,Max:2.5,Min:2.0 RawQ=1.96 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
41290_at	16	16	16.2	A	0.660442																															
41291_at	16	16	383.4	A	0.302547																															
41292_at	16	16	708.8	P	0.000219																															
41293_at	16	16	70.0	A	0.660442																															
41294_at	16	16	32.5	A	0.479380																															
41295_at	16	16	6131.9	P	0.000219																															
41296_s_at	16	16	216.2	P	0.001141																															
41297_at	16	16	46.5	A	0.541184																															
41298_at	16	16	33.7	A	0.378184																															
41299_f_at	16	16	44.7	A	0.641310																															
41300_s_at	16	16	5019.0	P	0.000388																															
41301_at	16	16	730.7	P	0.035163																															
41302_at	16	16	833.0	P	0.000959																															
41303_r_at	16	16	33.4	P	0.003067																															
41304_at	16	16	113.9	A	0.107301																															
41305_at	16	16	319.0	A	0.117160																															
41306_at	16	16	1075.4	P	0.004863																															
41307_at	16	16	76.5	A	0.621816																															
41308_at	16	16	766.1	P	0.000219																															
41309_g_at	16	16	1442.7	P	0.000219																															
41310_f_at	16	16	436.1	A	0.117160																															
41311_f_at	16	16	40.6	A	0.795978																															
41312_r_at	16	16	88.9	A	0.479380																															
41313_at	16	16	158.6	P	0.019304																															
41314_at	16	16	7251.6	P	0.000219																															
41315_at	16	16	160.4	P	0.024711																															
41316_s_at	16	16	619.6	P	0.001354																															
41317_at	16	16	51.5	A	0.127645																															
41318_g_at	16	16	45.0	A	0.641310																															
41319_at	16	16	19.9	A	0.939581																															
41320_s_at	16	16	705.8	P	0.000219																															
41321_s_at	16	16	436.8	A	0.500000																															
41322_s_at	16	16	499.1	P	0.000959																															
41323_at	16	16	148.9	A	0.189687																															
41324_g_at	16	16	619.2	A	0.060419																															
41325_at	16	16	232.2	A	0.458816																															
41326_at	16	16	33.8	A	0.892699																															
41327_at	16	16	34.2	A	0.951005																															
41328_s_at	16	16	322.8	P	0.001602																															
41329_at	16	16	127.1	P	0.001141																															
41330_s_at	16	16	11.1	A	0.872355																															
41331_at	16	16	158.9	A	0.250724																															
41332_at	16	16	775.2	P	0.014937																															
41333_at	16	16	121.4	P	0.001602																															
41334_r_at	16	16	30.0	A	0.458816																															
41335_at	16	16	1990.6	P	0.000219																															
41336_at	16	16	29.8	A	0.302547																															
41337_at	16	16	2035.3	P	0.000219																															
41338_at	16	16	12132.3	P	0.000219																															
41339_at	16	16	607.3	P	0.000468																															
41340_at	16	16	226.0	A	0.397994																															
41341_at	16	16	20.3	A	0.892699																															
41342_at	16	16	241.1	P	0.000959																															
41343_at	16	16	703.1	P	0.000468																															
41344_s_at	16	16	613.1	P	0.000322																															
41345_at	16	16	30.7	A	0.795978																															
41346_at	16	16	1463.5	P	0.000959																															
41347_at	16	16	429.6	A	0.602006																															
41348_at	16	16	566.0	P	0.000959																															
41349_at	16	16	636.9	P	0.009985																															
41350_at	16	16	42.9	A	0.765443																															
41351_at	16	16	317.5	P	0.035163																															
41352_at	16	16	1056.1	P	0.000266																															
41353_at	16	16	33.3	A	0.358690																															
41354_at	16	16	100.5	P	0.014937																															
41355_at	16	16	212.1	A	0.204022																															
41356_at	16	16	342.5	P	0.014937																															
41357_at	16	16	759.1	P	0.007543																															
41358_at	16	16	43.5	M	0.048995																															
41359_at	16	16	213.3	A	0.267463																															
41360_at	16	16	103.4	P	0.006532																															
41361_at	16	16	313.9	A	0.438361																															
41482_at	16	16	57.5	A	0.810313																															
41483_s_at	16	16	4484.2	P	0.000219																															
41484_r_at	16	16	274.6	A	0.602006																															
41485_at	16	16	4064.8	P	0.000219																															
41486_at	16	16	38.9	A	0.358690																															
41487_at	16	16	9.4	A	0.933135																															
41488_at	16	16	996.8	P	0.000322																															
41489_at	16	16	297.1	P	0.002228																															
41490_at	16	16	213.9	P	0.008689																															
41491_s_at	16	16	625.6	P	0.001892																															
41492_r_at	16	16	220.4	A	0.861235																															
41493_at	16	16	106.5	A	0.060419																															
41494_at	16	16	216.9	A	0.602006																															
41495_at	16	16	147.8	P	0.005643																															
41496_at	16	16	143.1	A	0.320830																															
41497_at	16	16	235.0	A	0.339558																															
41498_at	16	16	1829.0	P	0.000219																															
41499_at	16	16	71.9	P	0.004863																															
41500_at	16	16	720.8	A	0.066865																															
41501_at	16	16	533.8	P	0.000388																															
41502_at	16	16	145.4	A	0.150527																															
41503_at	16	16	934.2	P	0.000219																															
41504_s_at	16	16	673.1	P	0.000219																															
41505_r_at	16	16	144.1	P	0.001602																															
41506_at	16	16	230.4	P	0.013092																															
41507_at	16	16	204.9	A	0.234557																															
41508_at	16	16	235.6	A	0.117160																															
41509_at	16	16	173.8	P	0.000219																															
41510_s_at	16	16	1786.8	P	0.000219																															
41511_at	16	16	43.2	A	0.418069																															
41512_at	16	16	218.0	A	0.066865																															
41513_s_at	16	16	34.4	A	0.849473																															
41514_s_at	16	16	418.9	P	0.000468																															
41515_at	16	16	81.0	A	0.162935																															
41516_at	16	16	60.4	A	0.795978																															
41517_g_at	16	16	259.4	A	0.189687																															
41518_at	16	16	100.9	A	0.107301																															
41519_at	16	16	13.1	A	0.964837																															
41520_at	16	16	17.6	A	0.795978																															
41521_at	16	16	14.6	A	0.983000																															
41522_at	16	16	257.9	A	0.581931																															
41523_at	16	16	30.3	A	0.397994																															
41524_at	16	16	166.3	M	0.048995																															
41525_at	16	16	786.4	A	0.089405																															
41526_at	16	16	355.2	A	0.162935																															
41527_f_at	16	16	20.5	A	0.926170																															
41528_at	16	16	158.3	A	0.127645																															
41529_g_at	16	16	902.5	P	0.000959																															
41530_at	16	16	2504.2	P	0.000219																															
41531_at	16	16	1685.4	P	0.000468																															
41532_at	16	16	537.4	P	0.003067																															
41533_at	16	16	232.3	P	0.000673																															
41534_at	16	16	132.3	P	0.031336																															
41535_at	16	16	1291.0	P	0.000266																															
41536_at	16	16	48.5	A	0.175989																															
41537_r_at	16	16	646.8	A	0.418069																															
41538_r_at	16	16	28.2	A	0.997772																															
41539_at	16	16	52.3	A	0.438361																															
41540_at	16	16	1003.6	P	0.000562																															
41541_at	16	16	106.9	A	0.602006																															
41542_at	16	16	745.2	P	0.000959																															
41543_at	16	16	96.3	A	0.795978																															
41544_at	16	16	1115.6	P	0.000219																															
41545_at	16	16	305.5	A	0.189687																															
41546_at	16	16	223.2	P	0.027860																															
41547_at	16	16	692.3	P	0.000219																															
41548_at	16	16	106.0	P	0.008689																															
41549_s_at	16	16	964.4	P	0.000266																															
41550_at	16	16	88.9	A	0.150527																															
41551_at	16	16	586.5	P	0.000959																															
41552_g_at	16	16	315.7	P	0.000805																															
41553_at	16	16	236.3	P	0.024711																															
41554_at	16	16	53.5	A	0.641310																															
41555_at	16	16	42.2	A	0.621816																															
41556_s_at	16	16	114.3	A	0.162935																															
41557_at	16	16	178.2	P	0.002617																															
41558_s_at	16	16	18.8	A	0.951005																															
41559_at	16	16	367.2	P	0.035163																															
41560_at	16	16	68.1	A	0.479380																															
41561_s_at	16	16	492.9	P	0.027860																															
41562_at	16	16	739.6	P	0.000266																															
41563_at	16	16	111.5	A	0.218983																															
41564_at	16	16	25.3	A	0.418069																															
41565_at	16	16	593.2	A	0.117160																															
41566_at	16	16	164.4	A	0.697453																															
41567_at	16	16	85.0	A	0.284747																															
41568_at	16	16	26.1	A	0.749276																															
41569_at	16	16	338.7	P	0.017001																															
41570_at	16	16	59.4	A	0.127645																															
41571_at	16	16	85.6	P	0.009985																															
41572_r_at	16	16	39.8	M	0.054470																															
41573_at	16	16	681.4	P	0.002228																															
41574_at	16	16	53.5	P	0.017001																															
41575_at	16	16	40.5	A	0.127645																															
41576_at	16	16	50.3	A	0.320830																															
41577_at	16	16	346.0	A	0.234557																															
41578_at	16	16	13.3	A	0.715253																															
41579_s_at	16	16	378.9	P	0.000322																															
41580_at	16	16	10.0	A	0.968664																															
41581_at	16	16	133.7	P	0.014937																															
41582_at	16	16	26.2	A	0.358690																															
41583_at	16	16	415.3	A	0.060419																															
41584_at	16	16	907.2	P	0.000562																															
41585_at	16	16	122.9	P	0.014937																															
41586_at	16	16	244.7	P	0.004180																															
41587_g_at	16	16	57.1	A	0.479380																															
41588_at	16	16	99.9	A	0.127645																															
41589_at	16	16	151.3	A	0.679170																															
41590_at	16	16	1249.3	A	0.127645																															
41591_at	16	16	150.2	A	0.150527																															
41592_at	16	16	14.3	A	0.939581																															
41593_at	16	16	36.3	A	0.732537																															
41594_at	16	16	1010.9	P	0.000322																															
41595_at	16	16	444.1	P	0.000219																															
41596_s_at	16	16	273.3	A	0.150527																															
41597_s_at	16	16	755.2	P	0.000266																															
41598_at	16	16	422.2	P	0.004863																															
41599_at	16	16	66.9	A	0.175989																															
41600_at	16	16	530.6	P	0.004863																															
41601_at	16	16	183.6	P	0.019304																															
41786_at	16	16	37.9	A	0.988553																															
41787_at	16	16	74.4	P	0.003067																															
41788_i_at	14	14	53.8	P	0.015164																															
41789_r_at	16	16	22.9	A	0.218983																															
41790_at	16	16	897.1	P	0.000388																															
41791_at	16	16	101.5	P	0.004863																															
41792_at	16	16	369.6	P	0.014923																															
41793_at	16	16	138.4	A	0.339558																															
41794_at	16	16	21.5	A	0.438351																															
41795_at	16	16	569.1	P	0.001354																															
41796_at	16	16	928.2	P	0.000266																															
41797_at	16	16	35.2	A	0.824011																															
41798_at	16	16	361.8	A	0.250724																															
41799_at	16	16	308.3	P	0.021866																															
41800_s_at	16	16	909.2	P	0.001141																															
41801_at	16	16	119.6	P	0.039365																															
41802_at	16	16	18.2	A	0.520620																															
41803_g_at	16	16	107.1	A	0.479380																															
41804_at	16	16	420.8	A	0.189687																															
41805_g_at	16	16	38.6	A	0.765443																															
41806_at	16	16	50.1	A	0.732537																															
41807_at	16	16	401.3	P	0.001354																															
41808_at	16	16	219.4	P	0.003585																															
41809_at	16	16	71.4	M	0.043968																															
41810_at	16	16	128.2	A	0.066865																															
41811_f_at	16	16	11.7	A	0.715253																															
41812_s_at	16	16	145.3	A	0.602006																															
41813_at	16	16	110.4	A	0.621816																															
41814_at	16	16	642.7	P	0.000959																															
41815_at	16	16	865.3	P	0.000219																															
41816_at	16	16	492.5	P	0.013092																															
41817_g_at	16	16	1121.4	A	0.189687																															
41818_at	16	16	163.5	A	0.358690																															
41819_at	16	16	37.2	A	0.267463																															
41820_s_at	16	16	31.8	A	0.302547																															
41821_at	16	16	152.5	P	0.035163																															
41822_at	16	16	209.2	A	0.189687																															
41823_at	16	16	884.7	P	0.000266																															
41824_at	16	16	147.9	P	0.000562																															
41825_at	16	16	367.6	A	0.098054																															
41826_at	16	16	61.2	A	0.358690																															
41827_f_at	16	16	52.6	A	0.861235																															
41828_at	16	16	220.0	P	0.019304																															
41829_at	16	16	1052.7	P	0.008689																															
41830_at	16	16	2646.8	P	0.000322																															
41831_at	16	16	316.2	A	0.073830																															
41832_s_at	16	16	124.3	A	0.117160																															
41833_at	16	16	4521.5	P	0.000266																															
41834_g_at	16	16	2681.7	P	0.000805																															
41835_at	16	16	72.9	A	0.138765																															
41836_at	16	16	367.4	A	0.234557																															
41837_at	16	16	164.8	A	0.234557																															
41838_at	16	16	474.3	P	0.004863																															
41839_at	16	16	719.1	P	0.024711																															
41840_r_at	16	16	142.2	A	0.234557																															
41841_at	16	16	515.7	P	0.000468																															
41842_at	16	16	289.7	A	0.218983																															
41843_r_at	16	16	76.2	P	0.006532																															
41844_at	16	16	134.4	A	0.234557																															
41845_at	16	16	241.7	A	0.117160																															
41846_at	16	16	25.5	A	0.918663																															
41847_at	16	16	65.2	A	0.302547																															
41848_f_at	16	16	14.9	A	0.956032																															
41849_r_at	16	16	10.4	A	0.824011																															
41850_s_at	16	16	732.3	P	0.007543																															
41851_at	16	16	63.3	A	0.765443																															
32502_at	16	16	309.5	A	0.250724																															
32503_at	16	16	11.8	A	0.824011																															
32504_at	16	16	726.4	P	0.017001																															
32505_at	16	16	223.1	A	0.204022																															
32506_at	16	16	566.9	P	0.009985																															
32507_at	16	16	196.8	A	0.284747																															
32508_at	16	16	690.4	P	0.000219																															
32509_at	16	16	328.1	P	0.017001																															
32510_at	16	16	922.7	P	0.000219																															
32511_at	16	16	776.2	P	0.000673																															
32512_at	16	16	30.9	A	0.541184																															
32513_at	16	16	201.5	A	0.284747																															
32514_s_at	16	16	21.7	A	0.520620																															
32515_s_at	16	16	13.9	A	0.951005																															
32516_at	16	16	32.9	A	0.581931																															
32517_at	16	16	257.8	M	0.054470																															
32518_at	16	16	313.2	P	0.001602																															
32519_at	16	16	57.7	A	0.795978																															
32520_at	16	16	201.4	A	0.189687																															
32521_at	16	16	917.2	P	0.001141																															
32522_f_at	16	16	289.6	A	0.302547																															
32523_at	16	16	1544.9	P	0.000219																															
32524_s_at	16	16	82.8	A	0.218983																															
32525_r_at	16	16	1990.6	A	0.418069																															
32526_at	16	16	426.6	A	0.060419																															
32527_at	16	16	438.9	P	0.001141																															
32528_at	16	16	652.6	P	0.021866																															
32529_at	16	16	1518.9	P	0.000959																															
32530_at	16	16	2617.8	P	0.000266																															
32531_at	16	16	6529.5	P	0.000219																															
32532_at	16	16	331.3	A	0.089405																															
32533_s_at	16	16	422.1	P	0.000805																															
32534_f_at	16	16	117.8	A	0.320830																															
32535_at	16	16	1147.7	P	0.000219																															
32536_at	16	16	657.5	P	0.001892																															
32537_at	16	16	27.7	A	0.602006																															
32538_at	16	16	81.2	M	0.054470																															
32539_at	16	16	1115.6	P	0.000805																															
32540_at	16	16	284.8	P	0.008689																															
32541_at	16	16	294.3	P	0.001141																															
32542_at	16	16	8829.3	P	0.000219																															
32543_at	16	16	717.9	A	0.218983																															
32544_s_at	16	16	986.4	P	0.000673																															
32545_r_at	16	16	639.8	P	0.000562																															
32546_at	16	16	2748.6	P	0.000219																															
32547_at	16	16	707.7	P	0.019304																															
32548_at	16	16	869.9	P	0.000266																															
32549_at	16	16	14.4	A	0.824011																															
32550_r_at	16	16	953.7	A	0.189687																															
32551_at	16	16	231.4	P	0.001602																															
32552_at	16	16	39.0	A	0.418069																															
32553_at	16	16	1874.4	P	0.004863																															
32554_s_at	16	16	400.8	P	0.001141																															
32555_at	16	16	118.0	A	0.358690																															
32556_at	16	16	161.9	A	0.117160																															
32557_at	16	16	436.9	A	0.175989																															
32558_at	16	16	298.8	A	0.189687																															
32559_s_at	16	16	433.8	P	0.007543																															
32560_s_at	16	16	639.1	A	0.284747																															
32561_at	16	16	61.4	A	0.107301																															
32562_at	16	16	2349.5	P	0.000673																															
32563_at	16	16	950.8	P	0.000561																															
32564_at	16	16	587.6	P	0.004180																															
32565_at	16	16	1048.8	P	0.001892																															
32566_at	16	16	428.0	A	0.189687																															
32567_at	16	16	70.2	A	0.679170																															
32568_at	16	16	8.5	A	0.837065																															
32569_at	16	16	1680.0	P	0.000266																															
32570_at	16	16	37.1	A	0.438361																															
32571_at	16	16	224.6	P	0.002617																															
32572_at	16	16	1279.5	P	0.000468																															
32573_at	16	16	591.4	P	0.000266																															
32574_at	16	16	876.7	P	0.000266																															
32575_at	16	16	2295.7	P	0.000562																															
32576_at	16	16	2505.8	P	0.000219																															
32577_s_at	16	16	147.1	P	0.008689																															
32578_at	16	16	1301.7	P	0.000388																															
32579_at	16	16	341.5	P	0.000959																															
32580_at	16	16	69.7	A	0.765443																															
32581_at	16	16	74.8	A	0.073830																															
32582_at	16	16	1016.8	P	0.003067																															
32583_at	16	16	289.3	P	0.000805																															
32584_at	16	16	681.1	P	0.000959																															
32585_at	16	16	418.2	P	0.000959																															
32586_at	16	16	1270.7	P	0.001602																															
32587_at	16	16	550.9	P	0.000266																															
32588_s_at	16	16	617.1	P	0.002228																															
32589_at	16	16	306.0	P	0.021866																															
32590_at	16	16	3043.5	P	0.000219																															
32591_at	16	16	1922.6	P	0.000219																															
32592_at	16	16	719.9	P	0.024711																															
32593_at	16	16	624.6	P	0.001602																															
32594_at	16	16	529.3	P	0.003585																															
32595_at	16	16	1136.7	P	0.000266																															
32596_at	16	16	57.5	P	0.009985																															
32597_at	16	16	2345.2	P	0.000219																															
32598_at	16	16	80.5	A	0.320830																															
32599_at	16	16	227.5	P	0.000805																															
32600_at	16	16	43.2	A	0.861235																															
32601_s_at	16	16	195.0	A	0.479380																															
32602_at	16	16	157.5	P	0.021866																															
32603_at	16	16	66.7	A	0.204022																															
32604_s_at	16	16	155.8	A	0.320830																															
32605_r_at	16	16	3.0	A	0.660442																															
32606_at	16	16	52.6	A	0.127645																															
32607_at	16	16	189.1	A	0.089405																															
32608_at	16	16	178.0	A	0.339558																															
32609_at	16	16	284.7	P	0.011447																															
32610_at	16	16	173.4	A	0.150527																															
32611_at	16	16	3857.3	P	0.000266																															
32612_at	16	16	3736.1	P	0.000219																															
32613_at	16	16	10.9	A	0.824011																															
32614_at	16	16	586.0	P	0.011447																															
32615_at	16	16	607.8	P	0.000322																															
32616_at	16	16	155.8	P	0.008689																															
32617_at	16	16	95.8	A	0.162935																															
32618_at	16	16	363.5	P	0.019304																															
32619_at	16	16	13.8	A	0.861235																															
32620_at	16	16	36.1	A	0.621816																															
33101_g_at	16	16	94.9	A	0.621816																															
33102_at	16	16	2740.5	P	0.000219																															
33103_s_at	16	16	677.3	P	0.000219																															
33104_at	16	16	88.5	A	0.479380																															
33105_at	16	16	233.5	P	0.035163																															
33106_at	16	16	77.8	A	0.520620																															
33107_at	16	16	631.4	P	0.000468																															
33108_i_at	15	15	12.7	A	0.990061																															
33109_f_at	16	16	150.5	A	0.520620																															
33110_at	16	16	659.4	A	0.066865																															
33111_at	16	16	645.7	M	0.054470																															
33112_at	16	16	19.7	A	0.500000																															
33113_at	16	16	572.8	P	0.000219																															
33114_f_at	14	14	4.8	A	0.997857																															
33115_at	16	16	17.3	A	0.715253																															
33116_f_at	16	16	16890.7	P	0.000673																															
33117_r_at	16	16	4577.2	P	0.000219																															
33118_at	16	16	196.9	A	0.320830																															
33119_at	16	16	397.2	P	0.000959																															
33120_at	16	16	152.0	M	0.054470																															
33121_g_at	16	16	146.6	P	0.039365																															
33122_at	16	16	202.2	A	0.358690																															
33123_at	16	16	280.0	P	0.000805																															
33124_at	16	16	210.1	A	0.138765																															
33125_at	16	16	203.6	P	0.000322																															
33126_at	16	16	527.0	P	0.000219																															
33127_at	16	16	77.6	A	0.339558																															
33128_s_at	16	16	68.7	A	0.520620																															
33129_at	16	16	241.0	A	0.117160																															
33130_at	16	16	23.5	A	0.975289																															
33131_at	16	16	202.3	A	0.089405																															
33132_at	16	16	135.5	A	0.204022																															
33133_at	16	16	1016.8	P	0.003067																															
33134_at	16	16	415.7	A	0.189687																															
33135_at	16	16	174.7	A	0.320830																															
33136_at	16	16	207.0	P	0.000388																															
33137_at	16	16	2670.3	P	0.000266																															
33138_at	16	16	93.0	A	0.339558																															
33139_s_at	16	16	616.9	P	0.000219																															
33140_at	16	16	643.0	P	0.001354																															
33141_at	16	16	781.8	A	0.060419																															
33142_at	16	16	178.7	A	0.339558																															
33143_s_at	16	16	29.0	A	0.892699																															
33144_at	16	16	51.8	A	0.964837																															
33145_at	16	16	26.1	A	0.892699																															
33146_at	16	16	1278.7	P	0.000266																															
33147_at	16	16	90.4	A	0.320830																															
33148_at	16	16	113.2	P	0.019304																															
33149_at	16	16	189.8	A	0.098054																															
33150_at	16	16	343.0	P	0.000673																															
33151_s_at	16	16	534.8	P	0.008689																															
33152_at	16	16	14.4	A	0.621816																															
33153_at	16	16	14.6	A	0.975289																															
33154_at	16	16	1624.5	P	0.000219																															
33155_at	16	16	62.3	A	0.458816																															
33156_at	16	16	79.6	A	0.602006																															
33157_at	16	16	17.3	A	0.795978																															
33158_at	16	16	400.2	P	0.000673																															
33159_at	16	16	29.1	A	0.697453																															
33160_at	16	16	23.0	A	0.910595																															
33161_at	16	16	802.3	A	0.162935																															
33162_at	16	16	187.8	P	0.000266																															
33163_r_at	16	16	13.4	A	0.679170																															
33164_at	16	16	31.8	A	0.458816																															
33165_at	16	16	12.6	A	0.824011																															
33166_at	16	16	11.1	A	0.749276																															
33167_r_at	16	16	10.8	A	0.234557																															
33168_at	16	16	778.5	P	0.000959																															
33169_at	16	16	183.4	A	0.175989																															
33170_at	16	16	548.8	P	0.003067																															
33171_s_at	16	16	5.2	A	0.994357																															
33172_at	16	16	112.8	A	0.397994																															
33173_g_at	16	16	214.8	P	0.008689																															
33174_s_at	16	16	56.1	A	0.302547																															
33175_at	16	16	237.0	P	0.019304																															
33176_at	16	16	20.5	A	0.926170																															
33177_at	16	16	89.7	A	0.901946																															
33178_at	16	16	1412.2	P	0.024711																															
33179_at	16	16	162.2	A	0.150527																															
33180_at	16	16	275.0	P	0.000959																															
33181_at	16	16	80.9	A	0.060419																															
33182_at	16	16	80.6	A	0.089405																															
33183_at	16	16	30.2	A	0.964837																															
33184_at	16	16	171.9	A	0.581931																															
33185_at	16	16	87.2	A	0.175989																															
33186_i_at	13	13	153.1	P	0.001488																															
33187_r_at	16	16	24.2	A	0.418069																															
33188_at	16	16	452.5	P	0.013092																															
33189_at	16	16	5.8	A	0.964837																															
33190_g_at	16	16	39.7	A	0.479380																															
33191_at	16	16	113.7	P	0.035163																															
33192_g_at	16	16	533.8	P	0.001354																															
33193_at	16	16	296.2	P	0.000467																															
33194_at	16	16	10.4	A	0.641310																															
33195_at	16	16	162.6	P	0.003067																															
33196_at	16	16	99.9	A	0.189687																															
33197_at	16	16	245.3	A	0.089405																															
33198_at	16	16	3493.4	P	0.000219																															
33199_at	16	16	17.1	A	0.824051																															
33200_at	16	16	105.4	A	0.602006																															
33201_at	16	16	252.6	A	0.378184																															
33202_f_at	16	16	375.8	P	0.039365																															
33203_s_at	16	16	156.3	A	0.150527																															
33204_at	16	16	53.6	A	0.397994																															
33205_at	16	16	112.5	A	0.073830																															
33206_at	16	16	85.7	A	0.117160																															
33207_at	16	16	1045.6	P	0.005643																															
33208_at	16	16	8.3	A	0.765443																															
33209_at	16	16	55.5	A	0.500000																															
33210_at	16	16	32.1	A	0.561639																															
33211_at	16	16	232.8	A	0.358690																															
33212_at	16	16	73.2	A	0.081337																															
33213_g_at	16	16	667.6	P	0.002617																															
33214_at	16	16	852.1	P	0.001354																															
33215_g_at	16	16	2990.3	P	0.000805																															
33216_at	16	16	89.1	A	0.520620																															
33217_at	16	16	47.4	A	0.150527																															
2084_s_at	16	16	78.0	A	0.781017																															
2085_s_at	16	16	1306.0	P	0.000388																															
2086_s_at	16	16	196.4	P	0.000959																															
2087_s_at	16	16	217.3	P	0.000673																															
2088_s_at	16	16	74.3	A	0.621816																															
2089_s_at	16	16	71.5	A	0.250724																															
2090_i_at	11	11	6748.0	A	0.067627																															
2091_at	16	16	308.4	P	0.013092																															
2092_s_at	16	16	152.6	P	0.009985																															
2093_s_at	16	16	1360.8	P	0.000805																															
2094_s_at	16	16	118.5	A	0.765443																															
2080_s_at	16	16	88.2	P	0.019304																															
2081_s_at	16	16	13.6	A	0.438361																															
2082_s_at	16	16	43.6	A	0.602006																															
2083_at	16	16	111.2	A	0.302547																															
2061_at	16	16	38.5	A	0.418015																															
2062_at	16	16	9022.0	P	0.000219																															
2063_at	16	16	194.6	P	0.000805																															
2064_g_at	16	16	479.2	P	0.006532																															
2065_s_at	16	16	101.3	P	0.039365																															
2066_at	16	16	531.2	A	0.060419																															
2067_f_at	16	16	56.7	A	0.918663																															
2068_s_at	16	16	69.4	A	0.679170																															
2069_s_at	16	16	5300.4	P	0.000388																															
2070_i_at	6	6	9.7	A	0.539063																															
2071_s_at	16	16	36.4	A	0.660442																															
2072_at	16	16	167.4	A	0.267463																															
2073_s_at	16	16	1028.7	P	0.000219																															
2074_at	16	16	331.1	A	0.234557																															
2075_s_at	16	16	598.2	A	0.073830																															
2076_s_at	16	16	176.2	A	0.438361																															
2077_at	16	16	125.6	A	0.175989																															
2078_s_at	16	16	219.7	A	0.234557																															
2079_s_at	16	16	573.9	A	0.089405																															
2060_at	16	16	343.1	A	0.438361																															
2038_g_at	16	16	163.7	A	0.602006																															
2039_s_at	16	16	639.9	P	0.019304																															
2040_s_at	16	16	79.1	A	0.872355																															
2041_i_at	7	7	815.9	P	0.019531																															
2042_s_at	16	16	12.8	A	0.621816																															
2043_s_at	16	16	32.1	A	0.520620																															
2044_s_at	16	16	239.3	P	0.000266																															
2045_s_at	16	16	134.5	P	0.024711																															
2046_at	16	16	1166.7	A	0.089405																															
2047_s_at	16	16	2650.3	P	0.000562																															
2048_s_at	16	16	135.6	A	0.073830																															
2049_s_at	16	16	42.0	A	0.795978																															
2050_s_at	16	16	1954.8	P	0.000266																															
2051_at	16	16	171.2	A	0.138765																															
2052_g_at	16	16	627.2	P	0.001602																															
2053_at	16	16	9644.5	P	0.000219																															
2054_g_at	16	16	777.0	P	0.000388																															
2055_s_at	16	16	57.8	A	0.358690																															
2056_at	16	16	576.6	P	0.017001																															
2057_g_at	16	16	348.1	P	0.000673																															
2058_s_at	16	16	2173.0	P	0.001141																															
2059_s_at	16	16	140.1	A	0.284747																															
2035_s_at	16	16	1708.5	P	0.000322																															
2036_s_at	16	16	67.9	P	0.027860																															
2037_s_at	16	16	229.4	P	0.039365																															
2016_s_at	16	16	18434.2	P	0.000219																															
2017_s_at	16	16	686.7	P	0.007543																															
2018_at	16	16	187.3	A	0.500000																															
2019_s_at	16	16	242.5	A	0.320830																															
2020_at	16	16	1475.2	P	0.000959																															
2021_s_at	16	16	94.4	P	0.024711																															
2022_at	16	16	44.2	A	0.204022																															
2023_g_at	16	16	46.3	A	0.872355																															
2024_s_at	16	16	44.2	A	0.679170																															
2025_s_at	16	16	1068.1	P	0.011447																															
2026_at	16	16	49.6	A	0.541184																															
2027_at	16	16	191.0	A	0.438361																															
2028_s_at	16	16	295.5	A	0.089405																															
2029_at	16	16	134.7	P	0.008689																															
2030_at	16	16	548.2	A	0.162935																															
2031_s_at	16	16	429.6	A	0.358690																															
2032_s_at	16	16	1328.8	A	0.150527																															
2033_s_at	16	16	892.9	P	0.014937																															
2034_s_at	16	16	18.8	A	0.968664																															
2015_s_at	16	16	97.0	M	0.048995																															
1993_s_at	16	16	38.8	A	0.732537																															
1994_at	16	16	300.8	P	0.007543																															
1995_at	16	16	34.1	A	0.765443																															
1996_s_at	16	16	47.6	A	0.641310																															
1997_s_at	16	16	15.7	A	0.621816																															
1998_i_at	6	6	911.7	P	0.039063																															
1999_s_at	16	16	139.2	P	0.001354																															
2000_at	16	16	395.8	P	0.001141																															
2001_g_at	16	16	234.1	A	0.127645																															
2002_s_at	16	16	21.3	A	0.397994																															
2003_s_at	16	16	193.4	P	0.004863																															
2004_at	16	16	20.9	A	0.541184																															
2005_s_at	16	16	376.8	A	0.081337																															
2006_at	16	16	124.5	A	0.732537																															
2007_g_at	16	16	196.7	A	0.479380																															
2008_s_at	16	16	84.7	A	0.250724																															
